MonitoringStation,EventId,SampleDate,Layer,Parameter,MeasureValue,Unit
CB5.1,66614,9/16/02,B ,CHLA,1.495,UG/L
CB5.1,66614,9/16/02,S ,CHLA,6.915,UG/L
CB5.1,66614,9/16/02,AP,CHLA,4.112,UG/L
CB5.1,66614,9/16/02,BP,CHLA,1.121,UG/L
CB5.1,66923,10/15/02,S ,CHLA,4.153,UG/L
CB5.1,66923,10/15/02,AP,CHLA,2.99,UG/L
CB5.1,66923,10/15/02,BP,CHLA,3.157,UG/L
CB5.1,66923,10/15/02,B ,CHLA,2.492,UG/L
CB5.1,67247,11/12/02,S ,CHLA,14.055,UG/L
CB5.1,67247,11/12/02,AP,CHLA,8.672,UG/L
CB5.1,67247,11/12/02,BP,CHLA,6.28,UG/L
CB5.1,78236,1/11/01,AP,CHLA,4.037,UG/L
CB5.1,78236,1/11/01,S ,CHLA,3.289,UG/L
CB5.1,78236,1/11/01,BP,CHLA,8.672,UG/L
CB5.1,78236,1/11/01,B ,CHLA,10.616,UG/L
CB5.1,78521,2/12/01,S ,CHLA,5.682,UG/L
CB5.1,78521,2/12/01,AP,CHLA,6.194,UG/L
CB5.1,78521,2/12/01,BP,CHLA,13.03,UG/L
CB5.1,78521,2/12/01,B ,CHLA,17.302,UG/L
CB5.1,78835,3/19/01,S ,CHLA,11.534,UG/L
CB5.1,78835,3/19/01,AP,CHLA,12.389,UG/L
CB5.1,78835,3/19/01,BP,CHLA,8.971,UG/L
CB5.1,78835,3/19/01,B ,CHLA,7.69,UG/L
CB5.1,79066,4/2/01,S ,CHLA,27.287,UG/L
CB5.1,79066,4/2/01,AP,CHLA,21.12,UG/L
CB5.1,79066,4/2/01,BP,CHLA,16.634,UG/L
CB5.1,67247,11/12/02,B ,CHLA,2.392,UG/L
CB5.1,67532,12/10/02,S ,CHLA,10.317,UG/L
CB5.1,67532,12/10/02,AP,CHLA,10.018,UG/L
CB5.1,67532,12/10/02,BP,CHLA,8.971,UG/L
CB5.1,67532,12/10/02,B ,CHLA,8.224,UG/L
CB5.1,71959,1/14/03,S ,CHLA,8.971,UG/L
CB5.1,71959,1/14/03,AP,CHLA,9.569,UG/L
CB5.1,71959,1/14/03,BP,CHLA,7.925,UG/L
CB5.1,71959,1/14/03,B ,CHLA,9.27,UG/L
CB5.1,72126,2/10/03,BP,CHLA,11.064,UG/L
CB5.1,72126,2/10/03,B ,CHLA,11.962,UG/L
CB5.1,72126,2/10/03,S ,CHLA,4.592,UG/L
CB5.1,72126,2/10/03,AP,CHLA,8.672,UG/L
CB5.1,72353,3/10/03,S ,CHLA,7.663,UG/L
CB5.1,72353,3/10/03,AP,CHLA,9.719,UG/L
CB5.1,72353,3/10/03,BP,CHLA,22.054,UG/L
CB5.1,72353,3/10/03,B ,CHLA,26.615,UG/L
CB5.1,72719,4/8/03,S ,CHLA,12.335,UG/L
CB5.1,72719,4/8/03,AP,CHLA,10.84,UG/L
CB5.1,72719,4/8/03,BP,CHLA,33.268,UG/L
CB5.1,72719,4/8/03,B ,CHLA,39.374,UG/L
CB5.1,72912,4/21/03,S ,CHLA,40.669,UG/L
CB5.1,72912,4/21/03,AP,CHLA,36.184,UG/L
CB5.1,72912,4/21/03,BP,CHLA,41.268,UG/L
CB5.1,72912,4/21/03,B ,CHLA,51.335,UG/L
CB5.1,73086,5/5/03,S ,CHLA,22.054,UG/L
CB5.1,73086,5/5/03,AP,CHLA,20.372,UG/L
CB5.1,73086,5/5/03,BP,CHLA,14.765,UG/L
CB5.1,73086,5/5/03,B ,CHLA,41.866,UG/L
CB5.1,73341,5/19/03,S ,CHLA,26.54,UG/L
CB5.1,73341,5/19/03,AP,CHLA,19.251,UG/L
CB5.1,73341,5/19/03,BP,CHLA,5.42,UG/L
CB5.1,73341,5/19/03,B ,CHLA,8.971,UG/L
CB5.1,73879,6/16/03,BP,CHLA,0.854,UG/L
CB5.1,73879,6/16/03,B ,CHLA,1.922,UG/L
CB5.1,73879,6/16/03,S ,CHLA,11.321,UG/L
CB5.1,84475,8/17/98,S ,CHLA,11.06448,UG/L
CB5.1,73879,6/16/03,AP,CHLA,19.224,UG/L
CB5.1,84475,8/17/98,AP,CHLA,6.7284,UG/L
CB5.1,84475,8/17/98,BP,CHLA,0.7476,UG/L
CB5.1,84475,8/17/98,B ,CHLA,0.7476,UG/L
CB5.1,84605,9/1/98,BP,CHLA,1.04664,UG/L
CB5.1,84605,9/1/98,B ,CHLA,1.4952,UG/L
CB5.1,84605,9/1/98,S ,CHLA,13.00824,UG/L
CB5.1,84605,9/1/98,AP,CHLA,12.41016,UG/L
CB5.1,84967,10/13/98,S ,CHLA,4.33608,UG/L
CB5.1,84967,10/13/98,AP,CHLA,2.9904,UG/L
CB5.1,84967,10/13/98,BP,CHLA,2.69136,UG/L
CB5.1,84967,10/13/98,B ,CHLA,2.09328,UG/L
CB5.1,85227,11/16/98,S ,CHLA,7.476,UG/L
CB5.1,85227,11/16/98,AP,CHLA,3.738,UG/L
CB5.1,85227,11/16/98,BP,CHLA,2.2428,UG/L
CB5.1,85227,11/16/98,B ,CHLA,1.4952,UG/L
CB5.1,85476,12/15/98,S ,CHLA,5.68176,UG/L
CB5.1,85476,12/15/98,AP,CHLA,4.03704,UG/L
CB5.1,85476,12/15/98,BP,CHLA,3.43896,UG/L
CB5.1,85476,12/15/98,B ,CHLA,4.18656,UG/L
CB5.1,85630,1/11/99,S ,CHLA,4.18656,UG/L
CB5.1,85630,1/11/99,AP,CHLA,4.18656,UG/L
CB5.1,85630,1/11/99,BP,CHLA,3.88752,UG/L
CB5.1,85630,1/11/99,B ,CHLA,2.9904,UG/L
CB5.1,85883,2/8/99,S ,CHLA,4.18656,UG/L
CB5.1,85883,2/8/99,AP,CHLA,4.93416,UG/L
CB5.1,85883,2/8/99,BP,CHLA,4.4856,UG/L
CB5.1,85883,2/8/99,B ,CHLA,4.93416,UG/L
CB5.1,86177,3/16/99,S ,CHLA,7.80827,UG/L
CB5.1,86177,3/16/99,AP,CHLA,9.63573,UG/L
CB5.1,86177,3/16/99,BP,CHLA,11.13093,UG/L
CB5.1,86177,3/16/99,B ,CHLA,11.62933,UG/L
CB5.1,79066,4/2/01,B ,CHLA,12.335,UG/L
CB5.1,79311,4/16/01,S ,CHLA,13.083,UG/L
CB5.1,79311,4/16/01,AP,CHLA,12.709,UG/L
CB5.1,79311,4/16/01,BP,CHLA,2.617,UG/L
CB5.1,79311,4/16/01,B ,CHLA,2.99,UG/L
CB5.1,79469,5/7/01,S ,CHLA,4.859,UG/L
CB5.1,79469,5/7/01,AP,CHLA,6.355,UG/L
CB5.1,79469,5/7/01,BP,CHLA,4.859,UG/L
CB5.1,79469,5/7/01,B ,CHLA,4.859,UG/L
CB5.1,79767,5/29/01,S ,CHLA,7.663,UG/L
CB5.1,79767,5/29/01,AP,CHLA,11.962,UG/L
CB5.1,79767,5/29/01,BP,CHLA,0.934,UG/L
CB5.1,79767,5/29/01,B ,CHLA,0.374,UG/L
CB5.1,79934,6/11/01,S ,CHLA,16.148,UG/L
CB5.1,79934,6/11/01,AP,CHLA,16.148,UG/L
CB5.1,79934,6/11/01,BP,CHLA,5.383,UG/L
CB5.1,79934,6/11/01,B ,CHLA,0.997,UG/L
CB5.1,48230,7/22/91,AP,CHLA,3.9,UG/L
CB5.1,48230,7/22/91,BP,CHLA,1.0,UG/L
CB5.1,48230,7/22/91,B ,CHLA,1.0,UG/L
CB5.1,48294,7/29/91,S ,CHLA,6.73,UG/L
CB5.1,48294,7/29/91,AP,CHLA,7.18,UG/L
CB5.1,48294,7/29/91,M ,CHLA,5.98,UG/L
CB5.1,48294,7/29/91,M ,CHLA,7.92,UG/L
CB5.1,48294,7/29/91,BP,CHLA,7.78,UG/L
CB5.1,48294,7/29/91,B ,CHLA,1.59,UG/L
CB5.1,48401,8/5/91,S ,CHLA,4.9,UG/L
CB5.1,48401,8/5/91,AP,CHLA,5.5,UG/L
CB5.1,48401,8/5/91,BP,CHLA,1.0,UG/L
CB5.1,48401,8/5/91,B ,CHLA,2.1,UG/L
CB5.1,48854,11/17/03,AP,CHLA,7.289,UG/L
CB5.1,48854,11/17/03,BP,CHLA,5.233,UG/L
CB5.1,48854,11/17/03,B ,CHLA,4.859,UG/L
CB5.1,49235,12/16/03,S ,CHLA,14.354,UG/L
CB5.1,53822,2/18/91,S ,CHLA,11.21,UG/L
CB5.1,53822,2/18/91,AP,CHLA,10.32,UG/L
CB5.1,53822,2/18/91,M ,CHLA,10.17,UG/L
CB5.1,53822,2/18/91,M ,CHLA,11.21,UG/L
CB5.1,53822,2/18/91,BP,CHLA,15.55,UG/L
CB5.1,53822,2/18/91,B ,CHLA,20.48,UG/L
CB5.1,59869,2/13/02,S ,CHLA,5.682,UG/L
CB5.1,59869,2/13/02,AP,CHLA,5.532,UG/L
CB5.1,59869,2/13/02,BP,CHLA,5.084,UG/L
CB5.1,54069,7/7/03,S ,CHLA,15.55,UG/L
CB5.1,54069,7/7/03,AP,CHLA,16.447,UG/L
CB5.1,54069,7/7/03,BP,CHLA,0.748,UG/L
CB5.1,54069,7/7/03,B ,CHLA,0.665,UG/L
CB5.1,54370,7/21/03,S ,CHLA,13.208,UG/L
CB5.1,54370,7/21/03,AP,CHLA,12.261,UG/L
CB5.1,54370,7/21/03,BP,CHLA,2.43,UG/L
CB5.1,54370,7/21/03,B ,CHLA,2.43,UG/L
CB5.1,54588,8/4/03,S ,CHLA,39.81,UG/L
CB5.1,54588,8/4/03,AP,CHLA,19.998,UG/L
CB5.1,54588,8/4/03,BP,CHLA,1.196,UG/L
CB5.1,54588,8/4/03,B ,CHLA,0.748,UG/L
CB5.1,54901,8/18/03,S ,CHLA,8.41,UG/L
CB5.1,54901,8/18/03,AP,CHLA,7.102,UG/L
CB5.1,54901,8/18/03,BP,CHLA,0.748,UG/L
CB5.1,54901,8/18/03,B ,CHLA,1.495,UG/L
CB5.1,55457,9/15/03,S ,CHLA,36.819,UG/L
CB5.1,55457,9/15/03,AP,CHLA,11.534,UG/L
CB5.1,55457,9/15/03,BP,CHLA,1.068,UG/L
CB5.1,55457,9/15/03,B ,CHLA,2.093,UG/L
CB5.1,55643,9/24/03,AP,CHLA,1.944,UG/L
CB5.1,55643,9/24/03,BP,CHLA,1.645,UG/L
CB5.1,55643,9/24/03,B ,CHLA,1.794,UG/L
CB5.1,55857,10/6/03,S ,CHLA,6.878,UG/L
CB5.1,55643,9/24/03,S ,CHLA,14.578,UG/L
CB5.1,55857,10/6/03,AP,CHLA,4.187,UG/L
CB5.1,55857,10/6/03,BP,CHLA,2.093,UG/L
CB5.1,55857,10/6/03,B ,CHLA,2.093,UG/L
CB5.1,49235,12/16/03,AP,CHLA,10.616,UG/L
CB5.1,49235,12/16/03,BP,CHLA,23.624,UG/L
CB5.1,49235,12/16/03,B ,CHLA,32.894,UG/L
CB5.1,49482,1/13/04,S ,CHLA,11.364,UG/L
CB5.1,49482,1/13/04,AP,CHLA,10.466,UG/L
CB5.1,49482,1/13/04,BP,CHLA,18.989,UG/L
CB5.1,49482,1/13/04,B ,CHLA,18.391,UG/L
CB5.1,49716,2/17/04,S ,CHLA,5.233,UG/L
CB5.1,49716,2/17/04,AP,CHLA,6.28,UG/L
CB5.1,49716,2/17/04,BP,CHLA,13.158,UG/L
CB5.1,49716,2/17/04,B ,CHLA,19.139,UG/L
CB5.1,50014,3/15/04,AP,CHLA,4.112,UG/L
CB5.1,50014,3/15/04,BP,CHLA,15.139,UG/L
CB5.1,50014,3/15/04,B ,CHLA,10.84,UG/L
CB5.1,50407,4/12/04,S ,CHLA,7.476,UG/L
CB5.1,50014,3/15/04,S ,CHLA,2.99,UG/L
CB5.1,50407,4/12/04,AP,CHLA,5.233,UG/L
CB5.1,50407,4/12/04,BP,CHLA,7.476,UG/L
CB5.1,50407,4/12/04,B ,CHLA,8.597,UG/L
CB5.1,59869,2/13/02,B ,CHLA,5.233,UG/L
CB5.1,60087,3/11/02,S ,CHLA,3.289,UG/L
CB5.1,60087,3/11/02,AP,CHLA,3.439,UG/L
CB5.1,60087,3/11/02,BP,CHLA,2.99,UG/L
CB5.1,60087,3/11/02,B ,CHLA,2.691,UG/L
CB5.1,60464,4/8/02,S ,CHLA,4.486,UG/L
CB5.1,60464,4/8/02,AP,CHLA,4.486,UG/L
CB5.1,60464,4/8/02,BP,CHLA,4.486,UG/L
CB5.1,60464,4/8/02,B ,CHLA,4.112,UG/L
CB5.1,60696,4/22/02,S ,CHLA,6.579,UG/L
CB5.1,60696,4/22/02,AP,CHLA,5.831,UG/L
CB5.1,60696,4/22/02,BP,CHLA,2.841,UG/L
CB5.1,60696,4/22/02,B ,CHLA,2.093,UG/L
CB5.1,60814,5/6/02,S ,CHLA,5.046,UG/L
CB5.1,60814,5/6/02,AP,CHLA,8.784,UG/L
CB5.1,60814,5/6/02,BP,CHLA,2.243,UG/L
CB5.1,60814,5/6/02,B ,CHLA,1.495,UG/L
CB5.1,61063,5/20/02,S ,CHLA,5.981,UG/L
CB5.1,61063,5/20/02,AP,CHLA,4.486,UG/L
CB5.1,61063,5/20/02,BP,CHLA,1.869,UG/L
CB5.1,61063,5/20/02,B ,CHLA,1.308,UG/L
CB5.1,61432,6/17/02,S ,CHLA,7.31,UG/L
CB5.1,61432,6/17/02,AP,CHLA,16.26,UG/L
CB5.1,61432,6/17/02,BP,CHLA,1.661,UG/L
CB5.1,61432,6/17/02,B ,CHLA,0.997,UG/L
CB5.1,65827,7/15/02,S ,CHLA,6.728,UG/L
CB5.1,65827,7/15/02,AP,CHLA,8.672,UG/L
CB5.1,65827,7/15/02,BP,CHLA,1.047,UG/L
CB5.1,65827,7/15/02,B ,CHLA,0.748,UG/L
CB5.1,66024,7/29/02,S ,CHLA,5.815,UG/L
CB5.1,66024,7/29/02,AP,CHLA,7.642,UG/L
CB5.1,66024,7/29/02,BP,CHLA,0.498,UG/L
CB5.1,66024,7/29/02,B ,CHLA,0.498,UG/L
CB5.1,66185,8/12/02,S ,CHLA,4.672,UG/L
CB5.1,66185,8/12/02,AP,CHLA,4.486,UG/L
CB5.1,66185,8/12/02,BP,CHLA,0.934,UG/L
CB5.1,66185,8/12/02,B ,CHLA,1.495,UG/L
CB5.1,66404,8/26/02,AP,CHLA,1.869,UG/L
CB5.1,66404,8/26/02,BP,CHLA,1.121,UG/L
CB5.1,66404,8/26/02,B ,CHLA,1.308,UG/L
CB5.1,66404,8/26/02,S ,CHLA,5.233,UG/L
CB5.1,41597,9/23/91,BP,CHLA,8.67,UG/L
CB5.1,41597,9/23/91,B ,CHLA,9.42,UG/L
CB5.1,41597,9/23/91,S ,CHLA,8.22,UG/L
CB5.1,41597,9/23/91,AP,CHLA,8.82,UG/L
CB5.1,41597,9/23/91,M ,CHLA,8.22,UG/L
CB5.1,41706,10/1/91,S ,CHLA,6.0,UG/L
CB5.1,41597,9/23/91,M ,CHLA,13.16,UG/L
CB5.1,41706,10/1/91,BP,CHLA,2.1,UG/L
CB5.1,41706,10/1/91,B ,CHLA,3.1,UG/L
CB5.1,41832,10/9/91,S ,CHLA,9.72,UG/L
CB5.1,41832,10/9/91,AP,CHLA,9.72,UG/L
CB5.1,41832,10/9/91,M ,CHLA,6.58,UG/L
CB5.1,41832,10/9/91,M ,CHLA,7.78,UG/L
CB5.1,41832,10/9/91,BP,CHLA,7.48,UG/L
CB5.1,41832,10/9/91,B ,CHLA,5.98,UG/L
CB5.1,41907,10/15/91,S ,CHLA,5.1,UG/L
CB5.1,41994,10/23/91,S ,CHLA,4.93,UG/L
CB5.1,41994,10/23/91,AP,CHLA,5.23,UG/L
CB5.1,41994,10/23/91,M ,CHLA,3.44,UG/L
CB5.1,41994,10/23/91,M ,CHLA,4.04,UG/L
CB5.1,41994,10/23/91,BP,CHLA,4.64,UG/L
CB5.1,41994,10/23/91,B ,CHLA,8.52,UG/L
CB5.1,42179,11/6/91,AP,CHLA,5.1,UG/L
CB5.1,42179,11/6/91,B ,CHLA,9.6,UG/L
CB5.1,42244,11/12/91,S ,CHLA,6.28,UG/L
CB5.1,42244,11/12/91,AP,CHLA,4.34,UG/L
CB5.1,42244,11/12/91,M ,CHLA,4.19,UG/L
CB5.1,42244,11/12/91,M ,CHLA,6.13,UG/L
CB5.1,42244,11/12/91,BP,CHLA,6.58,UG/L
CB5.1,42244,11/12/91,B ,CHLA,,UG/L
CB5.1,42353,12/2/91,S ,CHLA,2.4,UG/L
CB5.1,42353,12/2/91,AP,CHLA,1.2,UG/L
CB5.1,42353,12/2/91,BP,CHLA,1.0,UG/L
CB5.1,42353,12/2/91,B ,CHLA,7.8,UG/L
CB5.1,42466,12/9/91,S ,CHLA,1.2,UG/L
CB5.1,42466,12/9/91,AP,CHLA,1.1,UG/L
CB5.1,42466,12/9/91,M ,CHLA,1.1,UG/L
CB5.1,42466,12/9/91,M ,CHLA,1.1,UG/L
CB5.1,42466,12/9/91,BP,CHLA,1.1,UG/L
CB5.1,42466,12/9/91,B ,CHLA,1.1,UG/L
CB5.1,42671,1/6/92,BP,CHLA,3.3,UG/L
CB5.1,42671,1/6/92,B ,CHLA,4.3,UG/L
CB5.1,42838,1/22/92,S ,CHLA,7.03,UG/L
CB5.1,42838,1/22/92,AP,CHLA,5.23,UG/L
CB5.1,42838,1/22/92,M ,CHLA,6.13,UG/L
CB5.1,42838,1/22/92,M ,CHLA,4.19,UG/L
CB5.1,42838,1/22/92,BP,CHLA,7.18,UG/L
CB5.1,42838,1/22/92,B ,CHLA,7.48,UG/L
CB5.1,42955,2/10/92,S ,CHLA,5.1,UG/L
CB5.1,42955,2/10/92,AP,CHLA,5.1,UG/L
CB5.1,46268,3/4/91,BP,CHLA,11.66,UG/L
CB5.1,46268,3/4/91,B ,CHLA,20.78,UG/L
CB5.1,46268,3/4/91,S ,CHLA,11.81,UG/L
CB5.1,46268,3/4/91,AP,CHLA,11.66,UG/L
CB5.1,46268,3/4/91,M ,CHLA,11.81,UG/L
CB5.1,46430,3/12/91,S ,CHLA,10.5,UG/L
CB5.1,46268,3/4/91,M ,CHLA,10.91,UG/L
CB5.1,46430,3/12/91,AP,CHLA,11.1,UG/L
CB5.1,46430,3/12/91,BP,CHLA,19.4,UG/L
CB5.1,46430,3/12/91,B ,CHLA,21.5,UG/L
CB5.1,46495,3/18/91,S ,CHLA,7.78,UG/L
CB5.1,46495,3/18/91,AP,CHLA,7.92,UG/L
CB5.1,46495,3/18/91,M ,CHLA,8.82,UG/L
CB5.1,46495,3/18/91,M ,CHLA,12.86,UG/L
CB5.1,46495,3/18/91,BP,CHLA,23.28,UG/L
CB5.1,46495,3/18/91,B ,CHLA,21.53,UG/L
CB5.1,46608,3/26/91,AP,CHLA,8.5,UG/L
CB5.1,46608,3/26/91,S ,CHLA,8.2,UG/L
CB5.1,46608,3/26/91,BP,CHLA,10.5,UG/L
CB5.1,46608,3/26/91,B ,CHLA,12.6,UG/L
CB5.1,46781,4/8/91,AP,CHLA,9.9,UG/L
CB5.1,46781,4/8/91,BP,CHLA,12.0,UG/L
CB5.1,46781,4/8/91,B ,CHLA,19.1,UG/L
CB5.1,46894,4/15/91,S ,CHLA,7.33,UG/L
CB5.1,46894,4/15/91,AP,CHLA,7.48,UG/L
CB5.1,46894,4/15/91,M ,CHLA,7.92,UG/L
CB5.1,46894,4/15/91,M ,CHLA,8.37,UG/L
CB5.1,46894,4/15/91,BP,CHLA,5.98,UG/L
CB5.1,46894,4/15/91,B ,CHLA,15.1,UG/L
CB5.1,46994,4/22/91,S ,CHLA,6.7,UG/L
CB5.1,46994,4/22/91,AP,CHLA,7.6,UG/L
CB5.1,46994,4/22/91,BP,CHLA,5.2,UG/L
CB5.1,46994,4/22/91,B ,CHLA,3.7,UG/L
CB5.1,47062,4/29/91,S ,CHLA,2.54,UG/L
CB5.1,47062,4/29/91,AP,CHLA,3.44,UG/L
CB5.1,42955,2/10/92,BP,CHLA,6.4,UG/L
CB5.1,42955,2/10/92,B ,CHLA,6.3,UG/L
CB5.1,43057,2/20/92,S ,CHLA,3.59,UG/L
CB5.1,43057,2/20/92,AP,CHLA,4.34,UG/L
CB5.1,43057,2/20/92,M ,CHLA,4.19,UG/L
CB5.1,43057,2/20/92,M ,CHLA,5.23,UG/L
CB5.1,43057,2/20/92,BP,CHLA,4.49,UG/L
CB5.1,43057,2/20/92,B ,CHLA,8.67,UG/L
CB5.1,43292,4/26/04,S ,CHLA,5.233,UG/L
CB5.1,43292,4/26/04,AP,CHLA,7.85,UG/L
CB5.1,43292,4/26/04,BP,CHLA,7.663,UG/L
CB5.1,43292,4/26/04,B ,CHLA,6.728,UG/L
CB5.1,43535,5/10/04,S ,CHLA,14.018,UG/L
CB5.1,43535,5/10/04,AP,CHLA,11.214,UG/L
CB5.1,43535,5/10/04,BP,CHLA,9.906,UG/L
CB5.1,43535,5/10/04,B ,CHLA,10.765,UG/L
CB5.1,43825,5/24/04,S ,CHLA,13.083,UG/L
CB5.1,43825,5/24/04,AP,CHLA,14.952,UG/L
CB5.1,43825,5/24/04,BP,CHLA,4.859,UG/L
CB5.1,43825,5/24/04,B ,CHLA,8.224,UG/L
CB5.1,44045,6/7/04,S ,CHLA,6.878,UG/L
CB5.1,44045,6/7/04,AP,CHLA,10.466,UG/L
CB5.1,44045,6/7/04,BP,CHLA,3.289,UG/L
CB5.1,44045,6/7/04,B ,CHLA,3.289,UG/L
CB5.1,44374,6/22/04,S ,CHLA,20.036,UG/L
CB5.1,44374,6/22/04,AP,CHLA,18.241,UG/L
CB5.1,44374,6/22/04,BP,CHLA,1.794,UG/L
CB5.1,44374,6/22/04,B ,CHLA,4.187,UG/L
CB5.1,47062,4/29/91,M ,CHLA,3.89,UG/L
CB5.1,47062,4/29/91,M ,CHLA,4.39,UG/L
CB5.1,47062,4/29/91,BP,CHLA,3.29,UG/L
CB5.1,47062,4/29/91,B ,CHLA,2.84,UG/L
CB5.1,47179,5/6/91,S ,CHLA,4.6,UG/L
CB5.1,47179,5/6/91,AP,CHLA,3.7,UG/L
CB5.1,47179,5/6/91,BP,CHLA,4.0,UG/L
CB5.1,47179,5/6/91,B ,CHLA,3.0,UG/L
CB5.1,47304,5/13/91,S ,CHLA,2.99,UG/L
CB5.1,47304,5/13/91,AP,CHLA,3.44,UG/L
CB5.1,47304,5/13/91,M ,CHLA,3.44,UG/L
CB5.1,47304,5/13/91,M ,CHLA,10.17,UG/L
CB5.1,47304,5/13/91,BP,CHLA,2.24,UG/L
CB5.1,47304,5/13/91,B ,CHLA,0.75,UG/L
CB5.1,47408,5/20/91,S ,CHLA,2.7,UG/L
CB5.1,47408,5/20/91,BP,CHLA,1.3,UG/L
CB5.1,47408,5/20/91,B ,CHLA,1.0,UG/L
CB5.1,47468,5/28/91,S ,CHLA,6.13,UG/L
CB5.1,47468,5/28/91,AP,CHLA,6.73,UG/L
CB5.1,47468,5/28/91,M ,CHLA,6.43,UG/L
CB5.1,47468,5/28/91,M ,CHLA,6.73,UG/L
CB5.1,47468,5/28/91,BP,CHLA,2.24,UG/L
CB5.1,47468,5/28/91,B ,CHLA,2.54,UG/L
CB5.1,47554,6/3/91,S ,CHLA,16.1,UG/L
CB5.1,47554,6/3/91,AP,CHLA,18.1,UG/L
CB5.1,47554,6/3/91,BP,CHLA,3.9,UG/L
CB5.1,47554,6/3/91,B ,CHLA,1.3,UG/L
CB5.1,47678,6/10/91,S ,CHLA,13.31,UG/L
CB5.1,47678,6/10/91,AP,CHLA,11.06,UG/L
CB5.1,47678,6/10/91,M ,CHLA,10.17,UG/L
CB5.1,47678,6/10/91,M ,CHLA,3.14,UG/L
CB5.1,47678,6/10/91,BP,CHLA,4.34,UG/L
CB5.1,47801,6/17/91,S ,CHLA,7.5,UG/L
CB5.1,47678,6/10/91,B ,CHLA,0.9,UG/L
CB5.1,47801,6/17/91,AP,CHLA,10.8,UG/L
CB5.1,47801,6/17/91,BP,CHLA,3.1,UG/L
CB5.1,47801,6/17/91,B ,CHLA,1.0,UG/L
CB5.1,47860,6/24/91,S ,CHLA,9.91,UG/L
CB5.1,47860,6/24/91,AP,CHLA,9.16,UG/L
CB5.1,47860,6/24/91,M ,CHLA,11.4,UG/L
CB5.1,47860,6/24/91,M ,CHLA,10.77,UG/L
CB5.1,47860,6/24/91,BP,CHLA,8.67,UG/L
CB5.1,47860,6/24/91,B ,CHLA,3.29,UG/L
CB5.1,47994,7/8/91,S ,CHLA,5.0,UG/L
CB5.1,47994,7/8/91,AP,CHLA,5.4,UG/L
CB5.1,47994,7/8/91,BP,CHLA,1.0,UG/L
CB5.1,47994,7/8/91,B ,CHLA,1.0,UG/L
CB5.1,48139,7/15/91,S ,CHLA,6.23,UG/L
CB5.1,48139,7/15/91,AP,CHLA,,UG/L
CB5.1,48139,7/15/91,M ,CHLA,6.58,UG/L
CB5.1,48139,7/15/91,M ,CHLA,4.64,UG/L
CB5.1,48139,7/15/91,BP,CHLA,3.14,UG/L
CB5.1,48139,7/15/91,B ,CHLA,,UG/L
CB5.1,48230,7/22/91,S ,CHLA,5.5,UG/L
CB5.1,115640,5/28/97,AP,CHLA,6.5,UG/L
CB5.1,115640,5/28/97,BP,CHLA,2.8,UG/L
CB5.1,115640,5/28/97,B ,CHLA,4.1,UG/L
CB5.1,115793,6/9/97,S ,CHLA,8.1,UG/L
CB5.1,115793,6/9/97,AP,CHLA,11.5,UG/L
CB5.1,115793,6/9/97,BP,CHLA,1.9,UG/L
CB5.1,115793,6/9/97,B ,CHLA,3.0,UG/L
CB5.1,116147,7/14/97,S ,CHLA,7.2,UG/L
CB5.1,116147,7/14/97,AP,CHLA,7.9,UG/L
CB5.1,116147,7/14/97,BP,CHLA,1.0,UG/L
CB5.1,116147,7/14/97,B ,CHLA,1.0,UG/L
CB5.1,116296,7/28/97,S ,CHLA,12.1,UG/L
CB5.1,116296,7/28/97,AP,CHLA,8.0,UG/L
CB5.1,116296,7/28/97,BP,CHLA,1.5,UG/L
CB5.1,116296,7/28/97,B ,CHLA,1.3,UG/L
CB5.1,116502,8/11/97,S ,CHLA,5.4,UG/L
CB5.1,116502,8/11/97,AP,CHLA,5.8,UG/L
CB5.1,116502,8/11/97,BP,CHLA,1.3,UG/L
CB5.1,116502,8/11/97,B ,CHLA,1.3,UG/L
CB5.1,116661,8/25/97,S ,CHLA,9.08,UG/L
CB5.1,109357,11/1/99,BP,CHLA,1.196,UG/L
CB5.1,109357,11/1/99,B ,CHLA,1.308,UG/L
CB5.1,109626,12/6/99,S ,CHLA,6.28,UG/L
CB5.1,109626,12/6/99,AP,CHLA,4.486,UG/L
CB5.1,109626,12/6/99,BP,CHLA,1.794,UG/L
CB5.1,109626,12/6/99,B ,CHLA,2.542,UG/L
CB5.1,109927,1/18/00,S ,CHLA,8.597,UG/L
CB5.1,109927,1/18/00,AP,CHLA,8.971,UG/L
CB5.1,109927,1/18/00,BP,CHLA,8.784,UG/L
CB5.1,109927,1/18/00,B ,CHLA,8.971,UG/L
CB5.1,110121,2/14/00,S ,CHLA,3.888,UG/L
CB5.1,110121,2/14/00,AP,CHLA,6.168,UG/L
CB5.1,110121,2/14/00,BP,CHLA,8.224,UG/L
CB5.1,110121,2/14/00,B ,CHLA,11.401,UG/L
CB5.1,110414,3/13/00,S ,CHLA,4.934,UG/L
CB5.1,110414,3/13/00,AP,CHLA,6.429,UG/L
CB5.1,110414,3/13/00,BP,CHLA,14.017,UG/L
CB5.1,110414,3/13/00,B ,CHLA,13.083,UG/L
CB5.1,110743,4/10/00,S ,CHLA,11.775,UG/L
CB5.1,110743,4/10/00,AP,CHLA,19.064,UG/L
CB5.1,110743,4/10/00,BP,CHLA,14.204,UG/L
CB5.1,110743,4/10/00,B ,CHLA,18.69,UG/L
